species,trap,latitude,longitude,addressaccuracy,block,nummosquitos,wnvpresent,street,day,month,year,week,dayofweek,tmax,tmin,tavg,wetbulb,heat,cool,sunrise,sunset,stnpressure,sealevel,resultspeed,resultdir,avgspeed,precipbool,direction,winddir
3,129,42.009876,-87.807277,9,71,8,0, N HARLEM AVE,19,7,2013,29,4,96,71,84.0,75.0,0.0,19.0,433.0,1923.0,29.1,29.83,13.3,25,14.0,1,0,8
3,131,41.994679,-87.770899,8,62,2,0, N MCCLELLAN AVE,19,7,2013,29,4,96,71,84.0,75.0,0.0,19.0,433.0,1923.0,29.1,29.83,13.3,25,14.0,1,0,8
3,134,41.974689,-87.890615,9,10,212,1, W OHARE AIRPORT,19,7,2013,29,4,96,71,84.0,75.0,0.0,19.0,433.0,1923.0,29.1,29.83,13.3,25,14.0,1,1,8
3,135,41.957799,-87.930995,5,10,2,0, W OHARE,19,7,2013,29,4,96,71,84.0,75.0,0.0,19.0,433.0,1923.0,29.1,29.83,13.3,25,14.0,1,1,8
1,122,41.793818,-87.654234,5,90,2,0, W GARFIELD BLVD,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
1,130,41.776428,-87.627096,8,42,4,0, W 65TH ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
2,21,41.89923,-87.716788,9,10,305,1, N CENTRAL PARK DR,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,0,8
2,22,41.801498,-87.763416,9,50,16,1, S CENTRAL AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
2,23,41.906638,-87.701431,9,14,6,0, N HUMBOLDT DR,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,0,8
2,25,41.763733,-87.742302,8,51,9,0, W 72ND ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
2,28,41.911824,-87.726737,9,17,7,0, N PULASKI RD,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,0,8
2,30,41.857402,-87.694991,8,30,4,0, W 18TH ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
2,33,41.891118,-87.654491,8,25,4,0, W GRAND AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
2,34,41.868142,-87.696269,9,11,44,0, S CALIFORNIA,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
2,35,41.867108,-87.654224,8,11,37,1, W ROOSEVELT,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
2,36,41.896282,-87.655232,8,11,2,0, W CHICAGO,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
2,39,41.921965,-87.632085,8,22,30,0, N CANNON DR,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,0,8
2,43,41.800737,-87.71188,8,35,17,0, W 51ST ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
2,44,41.82561,-87.726549,9,37,3,0, S PULASKI RD,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
2,45,41.778297,-87.752411,9,52,8,0, W 63RD ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
2,46,41.77166,-87.703047,8,67,30,0, S KEDZIE AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
2,48,41.768388,-87.678649,8,22,11,0, W 69TH ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
2,52,41.773215,-87.60088,8,10,3,0, E 67TH ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,3,8
2,58,41.766202,-87.562889,9,71,2,0, S SOUTH SHORE DR,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
2,59,41.754676,-87.612922,9,77,9,0, S EBERHART AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
2,61,41.803423,-87.642984,8,50,31,0, S UNION AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
2,62,41.754292,-87.590773,9,79,52,0, S CHICAGO AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
2,67,41.723195,-87.64997,5,10,3,0, S VINCENNES,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
2,68,41.868077,-87.666901,9,11,23,0, S ASHLAND AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
2,71,41.720848,-87.666014,9,17,16,0, W 95TH ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
2,72,41.71914,-87.669539,9,96,13,0, S LONGWOOD DR,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
2,73,41.704336,-87.703736,8,33,10,0, W 104TH ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
2,76,41.733643,-87.55551,8,89,5,0, S MUSKEGON AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
2,78,41.750498,-87.605294,5,10,20,0, S COTTAGE GROVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
2,81,41.798697,-87.736812,8,52,20,0, S KOLMAR,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
2,82,41.673408,-87.599862,5,12,37,0, S DOTY AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
2,83,41.704572,-87.565666,8,24,7,0, E 105TH ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,3,8
2,85,41.662014,-87.724608,8,42,25,0, W 127TH PL,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
2,86,41.726465,-87.585413,5,10,2,0, S STONY ISLAND AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
2,91,41.878114,-87.629798,3,43,3,0, N ASHLAND AVE OVERPASS,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,0,8
2,93,41.932094,-87.700117,8,28,2,0, N FRANCISCO AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,0,8
2,98,41.846075,-87.716277,9,25,6,0, S MILLARD AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
2,104,41.682587,-87.707973,9,35,40,0, W 116TH ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
2,105,41.732984,-87.649642,8,89,65,0, S CARPENTER ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
2,111,41.740641,-87.546587,5,13,9,0, S BRANDON,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
2,112,41.680946,-87.535198,8,37,38,0, E 118TH ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,3,8
2,117,41.659112,-87.538693,8,40,272,0, E 130TH ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,3,8
2,118,41.925198,-87.746381,8,48,17,0, W MONTANA ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
2,120,41.947227,-87.671457,9,17,2,0, W ADDISON ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
2,121,41.743402,-87.731435,8,82,45,0, S KOSTNER AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
2,122,41.793818,-87.654234,5,90,73,0, W GARFIELD BLVD,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
2,123,41.728495,-87.600963,5,65,58,0, E 91ST PL,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,3,8
2,126,41.904194,-87.756155,9,13,12,0, N LARAMIE AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,0,8
2,128,41.912563,-87.668055,9,17,59,0, N ASHLAND AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,0,8
2,130,41.776428,-87.627096,8,42,58,0, W 65TH ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
3,21,41.89923,-87.716788,9,10,172,0, N CENTRAL PARK DR,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,0,8
3,22,41.801498,-87.763416,9,50,30,0, S CENTRAL AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
3,23,41.906638,-87.701431,9,14,2,0, N HUMBOLDT DR,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,0,8
3,33,41.891118,-87.654491,8,25,1,0, W GRAND AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
3,34,41.868142,-87.696269,9,11,12,0, S CALIFORNIA,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
3,35,41.867108,-87.654224,8,11,48,0, W ROOSEVELT,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
3,39,41.921965,-87.632085,8,22,9,0, N CANNON DR,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,0,8
3,42,41.801179,-87.679447,8,22,54,0, W 51ST ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
3,44,41.82561,-87.726549,9,37,9,0, S PULASKI RD,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
3,46,41.77166,-87.703047,8,67,24,0, S KEDZIE AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
3,48,41.768388,-87.678649,8,22,25,0, W 69TH ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
3,52,41.773215,-87.60088,8,10,5,0, E 67TH ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,3,8
3,53,41.822536,-87.666343,9,39,22,0, S ASHLAND AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
3,56,41.778748,-87.586427,8,64,1,0, S STONY ISLAND AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
3,59,41.754676,-87.612922,9,77,6,0, S EBERHART AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
3,61,41.803423,-87.642984,8,50,10,0, S UNION AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
3,62,41.754292,-87.590773,9,79,10,0, S CHICAGO AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
3,67,41.723195,-87.64997,5,10,8,0, S VINCENNES,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
3,68,41.868077,-87.666901,9,11,34,0, S ASHLAND AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
3,71,41.720848,-87.666014,9,17,13,0, W 95TH ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
3,72,41.71914,-87.669539,9,96,3,0, S LONGWOOD DR,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
3,73,41.704336,-87.703736,8,33,2,0, W 104TH ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
3,76,41.733643,-87.55551,8,89,2,0, S MUSKEGON AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
3,78,41.750498,-87.605294,5,10,44,0, S COTTAGE GROVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
3,81,41.798697,-87.736812,8,52,2,0, S KOLMAR,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
3,82,41.673408,-87.599862,5,12,89,0, S DOTY AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
3,83,41.704572,-87.565666,8,24,13,1, E 105TH ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,3,8
3,85,41.662014,-87.724608,8,42,36,0, W 127TH PL,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
3,86,41.726465,-87.585413,5,10,6,0, S STONY ISLAND AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
3,91,41.878114,-87.629798,3,43,6,0, N ASHLAND AVE OVERPASS,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,0,8
3,93,41.932094,-87.700117,8,28,4,0, N FRANCISCO AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,0,8
3,98,41.846075,-87.716277,9,25,8,0, S MILLARD AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
3,104,41.682587,-87.707973,9,35,10,0, W 116TH ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
3,105,41.732984,-87.649642,8,89,15,0, S CARPENTER ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
3,111,41.740641,-87.546587,5,13,21,0, S BRANDON,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
3,112,41.680946,-87.535198,8,37,77,0, E 118TH ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,3,8
3,117,41.659112,-87.538693,8,40,69,0, E 130TH ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,3,8
3,120,41.947227,-87.671457,9,17,3,0, W ADDISON ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
3,121,41.743402,-87.731435,8,82,169,1, S KOSTNER AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,2,8
3,122,41.793818,-87.654234,5,90,54,1, W GARFIELD BLVD,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
3,123,41.728495,-87.600963,5,65,35,0, E 91ST PL,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,3,8
3,126,41.904194,-87.756155,9,13,34,1, N LARAMIE AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,0,8
3,128,41.912563,-87.668055,9,17,13,0, N ASHLAND AVE,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,0,8
3,130,41.776428,-87.627096,8,42,31,0, W 65TH ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
4,130,41.776428,-87.627096,8,42,1,0, W 65TH ST,19,7,2013,29,4,97,75,86.0,75.0,0.0,21.0,433.0,1923.0,29.17,29.82,13.4,24,13.9,1,1,8
1,1,41.95469,-87.800991,9,41,4,0, N OAK PARK AVE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,0,8
1,134,41.974689,-87.890615,9,10,24,0, W OHARE AIRPORT,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,1,8
2,1,41.95469,-87.800991,9,41,3,0, N OAK PARK AVE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,0,8
2,7,42.008314,-87.777921,9,70,49,0, N MOSELL AVE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,0,8
2,8,41.992478,-87.862995,8,91,23,0, W HIGGINS RD,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,1,8
2,9,41.944869,-87.832763,8,36,5,0, N PITTSBURGH AVE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,0,8
2,10,41.991429,-87.747113,8,61,31,0, N LEMONT AVE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,0,8
2,11,41.923738,-87.785288,9,61,14,0, W FULLERTON AVE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,1,8
2,15,41.960616,-87.777189,9,60,7,0, W MONTROSE DR,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,1,8
2,16,42.010412,-87.66214,8,12,4,0, W GREENLEAF AVE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,1,8
2,19,41.984809,-87.728492,8,58,27,0, N PULASKI RD,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,0,8
2,20,41.986921,-87.689778,9,58,5,0, N WESTERN AVE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,0,8
2,97,41.916265,-87.800515,8,70,26,0,  W ARMITAGE AVENUE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,1,8
2,116,41.963976,-87.69181,9,45,5,0, N CAMPBELL AVE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,0,8
2,119,41.973845,-87.805059,9,51,13,0, N MONT CLARE AVE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,0,8
2,124,41.951866,-87.725057,8,39,24,0, N SPRINGFIELD AVE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,0,8
2,127,41.98728,-87.666066,8,58,3,0, N RIDGE AVE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,0,8
2,129,42.009876,-87.807277,9,71,13,0, N HARLEM AVE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,0,8
2,131,41.994679,-87.770899,8,62,13,0, N MCCLELLAN AVE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,0,8
2,134,41.974689,-87.890615,9,10,53,0, W OHARE AIRPORT,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,1,8
2,135,41.957799,-87.930995,5,10,6,0, W OHARE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,1,8
3,1,41.95469,-87.800991,9,41,21,0, N OAK PARK AVE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,0,8
3,2,41.964242,-87.757639,8,46,16,0, N MILWAUKEE AVE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,0,8
3,7,42.008314,-87.777921,9,70,69,0, N MOSELL AVE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,0,8
3,8,41.992478,-87.862995,8,91,67,0, W HIGGINS RD,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,1,8
3,9,41.944869,-87.832763,8,36,4,0, N PITTSBURGH AVE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,0,8
3,10,41.991429,-87.747113,8,61,55,0, N LEMONT AVE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,0,8
3,15,41.960616,-87.777189,9,60,2,0, W MONTROSE DR,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,1,8
3,16,42.010412,-87.66214,8,12,1,0, W GREENLEAF AVE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,1,8
3,19,41.984809,-87.728492,8,58,14,0, N PULASKI RD,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,0,8
3,20,41.986921,-87.689778,9,58,3,0, N WESTERN AVE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,0,8
3,97,41.916265,-87.800515,8,70,8,0,  W ARMITAGE AVENUE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,1,8
3,116,41.963976,-87.69181,9,45,3,0, N CAMPBELL AVE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,0,8
3,129,42.009876,-87.807277,9,71,3,0, N HARLEM AVE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,0,8
3,134,41.974689,-87.890615,9,10,193,0, W OHARE AIRPORT,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,1,8
3,135,41.957799,-87.930995,5,10,3,0, W OHARE,25,7,2013,30,3,81,57,69.0,61.0,0.0,4.0,438.0,1918.0,29.33,30.05,4.1,23,5.1,0,1,8
1,61,41.803423,-87.642984,8,50,6,0, S UNION AVE,25,7,2013,30,3,81,58,70.0,60.0,0.0,5.0,438.0,1918.0,29.39,30.05,2.7,23,3.9,0,2,8
1,111,41.740641,-87.546587,5,13,3,0, S BRANDON,25,7,2013,30,3,81,58,70.0,60.0,0.0,5.0,438.0,1918.0,29.39,30.05,2.7,23,3.9,0,2,8
1,121,41.743402,-87.731435,8,82,3,0, S KOSTNER AVE,25,7,2013,30,3,81,58,70.0,60.0,0.0,5.0,438.0,1918.0,29.39,30.05,2.7,23,3.9,0,2,8
2,21,41.89923,-87.716788,9,10,21,0, N CENTRAL PARK DR,25,7,2013,30,3,81,58,70.0,60.0,0.0,5.0,438.0,1918.0,29.39,30.05,2.7,23,3.9,0,0,8
2,22,41.801498,-87.763416,9,50,9,0, S CENTRAL AVE,25,7,2013,30,3,81,58,70.0,60.0,0.0,5.0,438.0,1918.0,29.39,30.05,2.7,23,3.9,0,2,8
2,23,41.906638,-87.701431,9,14,1,0, N HUMBOLDT DR,25,7,2013,30,3,81,58,70.0,60.0,0.0,5.0,438.0,1918.0,29.39,30.05,2.7,23,3.9,0,0,8
